tenure,num_of_orders,days_since_last_purchase,total_spent,avg_order_value,num_complaints,discount_used,login_frequency,preferred_category,churn
52,82,22,9904.94,120.79,7,0,18,0,0
16,49,131,2600.93,53.08,7,1,22,2,1
50,18,79,4768.21,264.9,0,0,8,1,0
42,7,99,3603.88,514.84,3,1,13,2,1
55,4,175,3622.03,905.51,6,1,14,2,1
8,90,38,8438.59,93.76,0,0,18,2,0
50,69,161,7489.55,108.54,2,1,25,1,0
21,60,176,9922.3,165.37,2,0,7,3,1
1,55,117,6173.8,112.25,5,0,26,0,1
55,16,26,4686.24,292.89,4,0,14,0,0
8,99,136,991.73,10.02,6,1,7,3,1
29,90,50,9965.96,110.73,2,0,27,2,0
32,82,38,5560.15,67.81,0,1,3,2,0
38,29,138,7034.73,242.58,2,0,26,0,0
5,23,42,4126.75,179.42,7,0,28,2,1
47,14,37,5522.39,394.46,4,0,5,3,0
22,79,154,9431.52,119.39,2,0,10,0,0
47,49,140,1747.55,35.66,7,1,11,1,1
34,33,49,2994.49,90.74,5,1,23,2,0
1,25,142,1605.39,64.22,2,1,27,3,1
55,21,46,7942.94,378.24,4,1,8,0,0
55,17,163,714.25,42.01,0,1,17,0,0
26,23,29,908.15,39.48,5,1,16,1,0
43,57,12,3055.09,53.6,8,0,20,2,0
10,81,116,5190.46,64.08,6,1,25,1,1
30,58,82,4122.12,71.07,7,1,2,3,1
50,14,44,543.68,38.83,5,1,26,0,0
18,93,2,9579.17,103.0,4,1,12,0,0
17,20,17,9533.41,476.67,5,1,5,1,1
26,30,138,2865.63,95.52,6,1,27,1,1
8,19,18,7342.1,386.43,8,0,13,1,1
47,53,22,5827.9,109.96,7,0,26,2,0
40,56,83,2451.02,43.77,4,1,0,0,1
49,77,58,2695.5,35.01,6,0,27,2,0
12,82,53,4962.42,60.52,7,1,26,3,0
27,23,1,4250.45,184.8,0,0,3,2,0
8,62,61,2983.17,48.12,7,1,21,1,1
25,33,159,8094.36,245.28,6,0,17,3,1
46,18,31,4866.48,270.36,1,0,10,3,0
4,73,66,6583.0,90.18,1,1,10,2,0
33,33,147,1973.81,59.81,5,1,7,2,1
1,32,53,5381.73,168.18,2,0,3,1,1
19,61,95,3247.96,53.25,0,1,1,1,1
31,54,150,5311.49,98.36,7,1,0,3,1
16,17,23,7830.18,460.6,6,1,23,1,0
14,19,143,7712.24,405.91,3,1,9,0,1
53,91,154,3606.78,39.63,0,1,16,0,0
48,70,131,6973.34,99.62,1,1,6,3,0
5,99,87,9418.77,95.14,8,0,6,2,1
41,34,148,6294.13,185.12,3,1,12,2,1
26,84,125,1569.26,18.68,2,1,21,0,0
28,25,109,6829.12,273.16,7,0,23,2,1
2,68,40,1138.55,16.74,3,0,25,1,0
50,74,121,8733.89,118.03,6,0,0,0,0
6,74,39,5214.94,70.47,4,1,27,3,0
9,88,120,3912.89,44.46,4,0,0,2,1
33,85,18,664.37,7.82,5,0,12,3,0
41,11,169,3869.76,351.8,3,0,0,3,1
25,91,155,9041.75,99.36,1,0,5,2,1
48,16,143,307.73,19.23,5,0,22,2,1
13,90,37,4799.02,53.32,4,0,25,0,0
9,61,5,9318.47,152.76,2,0,24,0,0
53,94,73,4008.93,42.65,3,0,9,3,0
13,80,135,4338.94,54.24,2,1,20,3,1
31,7,41,5827.74,832.53,2,1,0,0,0
41,16,10,4683.08,292.69,3,0,24,3,0
11,99,154,1769.16,17.87,1,1,4,1,1
4,16,68,283.7,17.73,3,1,21,2,1
34,40,24,6137.14,153.43,9,1,24,2,0
38,12,78,9215.99,768.0,1,0,1,1,0
46,35,169,1153.0,32.94,9,0,29,0,1
4,21,145,2188.43,104.21,7,1,2,0,1
38,50,109,3765.27,75.31,9,0,29,3,1
19,43,24,8106.55,188.52,4,1,22,3,0
6,17,155,2765.68,162.69,6,0,2,0,1
34,32,7,8832.34,276.01,3,1,17,3,0
18,41,73,644.08,15.71,9,0,22,1,1
13,6,107,9415.47,1569.24,5,0,7,2,1
41,88,99,5651.4,64.22,9,1,8,1,0
23,27,122,6621.9,245.26,3,1,1,2,1
19,20,12,3740.13,187.01,5,1,28,2,0
45,25,85,7841.74,313.67,0,1,1,3,0
11,66,3,1749.01,26.5,5,0,26,3,0
1,9,79,584.23,64.91,5,0,15,2,1
24,92,85,4015.62,43.65,1,1,6,3,0
54,53,10,8551.59,161.35,9,1,29,1,0
7,61,33,7573.78,124.16,9,0,3,0,1
25,38,46,5219.84,137.36,8,0,4,3,1
21,3,59,5764.16,1921.39,5,0,0,3,1
15,84,52,1385.94,16.5,6,0,21,3,1
1,70,6,8422.75,120.32,1,1,9,0,0
12,97,130,7890.9,81.35,1,1,12,1,1
58,55,29,6599.06,119.98,1,0,23,2,0
7,1,119,4715.29,4715.29,9,0,26,1,1
15,70,168,9648.15,137.83,8,1,14,3,1
21,45,97,8802.42,195.61,2,1,0,0,0
19,98,68,6479.86,66.12,3,0,17,1,0
29,47,157,3780.83,80.44,0,1,22,3,1
25,79,60,6218.42,78.71,0,1,13,3,0
33,26,124,5796.87,222.96,3,0,17,2,1
49,14,84,4003.0,285.93,1,1,24,0,0
32,54,41,3136.07,58.08,7,0,21,2,0
49,71,113,4129.41,58.16,3,0,11,1,0
35,46,65,5781.72,125.69,2,0,11,2,0
44,31,79,4338.53,139.95,2,1,4,1,0
38,88,63,2709.39,30.79,5,1,6,3,0
26,59,176,7633.54,129.38,5,1,25,0,1
11,95,148,5361.53,56.44,5,0,23,0,1
35,29,118,769.98,26.55,5,1,12,3,1
8,96,37,3746.33,39.02,7,1,8,0,1
46,17,64,8860.64,521.21,7,0,5,2,0
14,14,86,7576.84,541.2,8,1,20,1,1
10,36,133,3300.14,91.67,0,1,6,1,1
2,58,34,9388.01,161.86,9,0,17,1,1
46,24,39,858.37,35.77,7,1,14,2,1
9,63,67,9616.22,152.64,4,1,7,1,1
3,91,62,2532.48,27.83,2,1,27,0,0
21,25,88,190.03,7.6,9,1,19,1,1
26,59,152,4394.7,74.49,2,1,15,2,1
8,32,131,3653.81,114.18,5,1,16,0,1
48,82,109,5436.98,66.3,7,0,2,3,0
2,18,89,7988.05,443.78,9,0,12,0,1
6,37,67,8440.06,228.11,1,0,8,2,1
28,26,79,4072.18,156.62,8,1,19,0,1
53,9,178,4355.47,483.94,4,0,14,1,1
29,99,29,1566.96,15.83,4,0,25,2,0
26,64,74,570.72,8.92,0,0,25,3,0
25,72,32,6448.03,89.56,5,1,29,1,0
12,20,87,737.93,36.9,4,0,26,2,0
5,54,39,7364.92,136.39,6,1,15,2,1
34,86,137,5436.99,63.22,6,0,15,3,1
48,83,101,2065.97,24.89,3,0,18,3,0
37,30,142,5441.28,181.38,4,0,3,2,1
15,53,68,1911.68,36.07,9,0,18,3,1
44,92,148,4443.5,48.3,7,1,18,3,1
36,99,28,8015.65,80.97,1,0,1,1,0
15,63,14,4673.0,74.17,0,0,5,2,0
43,11,172,1572.12,142.92,5,0,12,0,1
48,31,77,7265.9,234.38,3,1,14,1,0
23,49,116,1949.01,39.78,9,0,9,2,1
6,94,167,7411.64,78.85,2,0,21,2,1
46,87,28,4845.59,55.7,6,1,9,1,0
50,19,89,4592.04,241.69,7,1,3,3,1
44,12,32,8529.21,710.77,3,0,13,0,0
59,15,137,7115.17,474.34,9,0,7,0,1
43,31,156,425.82,13.74,5,0,5,2,1
45,43,95,3032.13,70.51,1,0,11,2,0
21,37,17,8722.11,235.73,7,1,7,0,0
23,79,117,281.43,3.56,5,0,5,2,1
43,29,77,5498.01,189.59,8,0,14,0,1
55,26,55,7305.47,280.98,5,0,28,3,0
16,2,10,6256.38,3128.19,5,1,24,0,1
47,84,80,7629.27,90.82,1,1,18,0,0
53,15,134,7284.35,485.62,4,0,13,0,0
15,4,176,6951.1,1737.78,8,1,2,2,1
25,86,116,8233.24,95.74,0,0,17,3,0
36,50,169,6492.34,129.85,3,0,9,1,1
11,38,79,4083.94,107.47,9,1,13,1,1
51,23,60,4771.9,207.47,9,1,13,0,1
15,59,42,7195.58,121.96,2,1,21,2,0
4,90,116,8775.43,97.5,0,0,6,1,0
21,75,109,2794.97,37.27,0,1,6,1,1
13,28,71,3486.56,124.52,0,0,20,0,0
22,66,156,9314.32,141.13,0,1,21,0,0
19,8,102,5827.27,728.41,1,0,22,2,1
34,29,13,1871.72,64.54,4,0,10,1,0
14,11,15,6670.58,606.42,1,0,17,0,0
4,18,36,9908.55,550.47,3,1,9,3,0
48,55,15,8252.19,150.04,8,1,14,3,0
53,50,117,7482.84,149.66,2,1,29,3,0
52,14,75,2159.66,154.26,1,0,11,0,0
46,74,56,8773.78,118.56,3,1,22,2,0
27,99,95,5305.31,53.59,8,1,16,3,1
29,9,132,8903.97,989.33,3,1,21,3,0
47,99,52,3365.3,33.99,4,1,23,3,0
28,11,138,714.31,64.94,3,0,28,0,1
35,63,173,4812.16,76.38,7,1,16,0,1
8,76,84,2771.39,36.47,3,0,0,0,1
16,67,29,7180.77,107.18,1,0,5,3,0
42,53,53,9575.35,180.67,3,0,20,0,0
36,39,157,6940.64,177.97,1,0,14,0,1
30,78,151,8880.65,113.85,8,0,18,2,1
18,56,178,4584.94,81.87,7,1,13,0,1
2,28,21,7739.24,276.4,8,1,9,1,1
49,75,112,8446.13,112.62,3,0,28,0,0
13,39,171,7137.67,183.02,0,1,9,0,1
4,25,138,5127.0,205.08,2,0,22,1,1
26,21,76,6296.07,299.81,6,0,6,1,0
25,10,30,7035.02,703.5,0,0,6,0,0
30,43,125,2605.54,60.59,7,0,13,2,1
11,15,51,8114.83,540.99,8,1,14,3,1
7,83,161,9508.21,114.56,7,0,21,1,1
31,48,146,4705.87,98.04,4,1,19,2,1
44,86,78,7040.57,81.87,8,1,8,0,0
10,21,22,7396.56,352.22,3,1,27,0,0
39,60,64,6656.25,110.94,8,1,14,1,1
13,96,21,5516.44,57.46,0,0,8,1,0
31,50,129,8828.31,176.57,2,1,22,2,0
7,23,107,4544.37,197.58,3,0,6,0,1
56,13,116,704.92,54.22,9,1,23,1,1
49,69,124,8461.11,122.62,0,0,10,1,0
42,4,143,6772.41,1693.1,5,0,4,3,1
42,92,36,8507.66,92.47,3,1,26,1,0
56,78,47,1471.62,18.87,3,1,8,2,0
36,72,32,404.45,5.62,0,1,5,0,0
20,9,174,9350.31,1038.92,4,0,6,1,1
4,35,54,1562.51,44.64,8,1,27,3,1
54,21,161,8115.56,386.46,5,1,22,1,0
7,58,167,8249.78,142.24,7,1,24,1,1
54,18,23,7116.18,395.34,3,0,22,0,0
1,97,171,1399.5,14.43,8,1,13,3,1
44,72,2,6707.25,93.16,6,1,18,2,0
56,81,166,8901.96,109.9,6,0,21,2,0
45,43,157,4312.76,100.3,7,1,21,0,1
42,95,110,4193.82,44.15,1,0,10,2,0
47,98,124,4484.3,45.76,5,0,27,2,0
59,6,67,914.49,152.42,6,0,6,1,0
13,86,71,8931.05,103.85,2,0,5,2,0
55,78,164,8704.91,111.6,7,0,3,3,1
22,67,29,9979.3,148.94,0,0,13,1,0
54,12,119,5893.31,491.11,0,0,21,2,0
21,12,165,7536.8,628.07,9,0,2,3,1
22,66,113,2106.45,31.92,2,0,16,1,1
28,2,45,6708.54,3354.27,5,0,14,3,0
9,15,16,6532.36,435.49,6,0,0,0,1
26,23,31,9021.97,392.26,1,0,20,0,0
9,29,162,8324.85,287.06,5,0,10,2,1
15,81,50,9390.82,115.94,4,0,12,3,0
10,96,122,8701.45,90.64,5,1,29,1,1
24,7,171,8700.07,1242.87,0,0,23,3,0
58,94,15,730.86,7.78,9,1,2,3,0
57,28,176,8475.02,302.68,6,1,12,0,1
42,14,49,6114.04,436.72,7,1,17,0,0
8,44,172,3866.4,87.87,6,1,23,2,1
24,30,10,659.49,21.98,8,1,8,3,1
16,81,20,6808.97,84.06,0,1,24,3,0
49,32,70,3349.2,104.66,9,0,1,1,1
26,70,8,4730.99,67.59,8,1,27,1,0
27,88,173,6849.11,77.83,2,0,7,0,1
37,6,34,9126.57,1521.1,1,0,1,3,0
4,27,179,8271.83,306.36,5,1,22,2,1
50,82,4,4560.91,55.62,4,0,23,0,0
24,88,108,3939.05,44.76,3,0,0,3,1
19,24,167,2473.82,103.08,3,1,23,0,1
36,34,24,3787.02,111.38,7,0,2,2,1
39,40,55,1199.36,29.98,9,1,28,3,0
10,47,26,9713.94,206.68,2,1,16,2,0
25,79,25,5781.78,73.19,0,1,6,3,0
18,75,36,1365.28,18.2,4,1,9,3,0
19,86,71,3592.78,41.78,7,1,18,2,1
36,24,12,5515.69,229.82,2,0,23,1,0
10,65,129,5375.57,82.7,1,1,8,2,1
33,18,116,451.48,25.08,0,1,17,2,0
55,44,178,9513.33,216.21,3,0,14,0,0
50,76,153,2826.22,37.19,1,1,16,2,0
5,57,133,260.23,4.57,7,1,23,2,1
47,28,83,856.8,30.6,9,1,25,0,1
49,71,6,5843.93,82.31,8,1,21,1,0
35,23,26,1464.08,63.66,9,1,25,2,0
44,85,113,513.08,6.04,0,1,16,0,0
34,34,103,3858.3,113.48,1,1,18,1,0
33,11,120,6265.34,569.58,5,0,8,1,1
55,86,167,1207.21,14.04,9,1,24,2,1
21,35,9,3201.95,91.48,6,0,5,1,1
17,93,45,4235.83,45.55,1,1,18,2,0
22,42,14,1678.65,39.97,7,1,7,1,1
48,28,112,5110.13,182.5,9,1,5,1,1
37,82,55,943.62,11.51,8,0,16,1,0
15,78,137,560.53,7.19,7,0,5,2,1
35,82,15,5246.37,63.98,8,0,12,1,0
28,92,37,2554.18,27.76,5,1,20,3,0
7,24,178,1044.2,43.51,6,1,23,0,1
32,8,127,4296.73,537.09,5,0,28,0,1
11,53,117,9159.89,172.83,6,0,1,3,1
10,72,84,7269.51,100.97,2,1,11,1,0
9,4,72,8174.6,2043.65,3,1,6,3,1
14,91,96,8731.95,95.96,8,1,5,2,1
13,5,111,9729.01,1945.8,2,0,16,0,1
57,97,149,7656.14,78.93,1,0,27,1,0
25,49,105,6123.24,124.96,6,1,7,0,1
2,98,147,3717.72,37.94,5,1,5,3,1
35,30,58,1898.27,63.28,2,1,28,3,0
7,72,95,6897.93,95.8,5,0,18,0,1
21,63,118,9950.0,157.94,6,1,20,0,1
18,47,6,4726.85,100.57,5,0,22,0,0
3,26,4,7264.43,279.4,0,0,8,0,0
42,57,43,5001.42,87.74,0,0,19,3,0
54,37,93,4376.14,118.27,8,1,27,1,0
39,98,42,4162.03,42.47,5,1,29,0,0
41,7,3,5095.78,727.97,1,0,15,1,0
49,40,129,3732.27,93.31,0,0,17,0,0
11,92,15,7512.86,81.66,1,1,18,2,0
39,39,47,8755.29,224.49,7,0,6,1,0
24,62,85,8840.56,142.59,4,1,7,2,0
46,92,174,2354.22,25.59,6,1,20,3,1
19,78,58,8969.5,114.99,6,1,18,2,0
4,53,39,3481.36,65.69,1,1,0,3,0
26,4,131,3162.15,790.54,3,0,25,0,0
38,82,158,7294.88,88.96,1,1,12,3,0
42,25,35,3116.49,124.66,6,0,0,0,1
32,7,157,624.37,89.2,4,0,10,0,1
39,28,178,3798.82,135.67,0,0,1,0,1
45,69,52,7242.51,104.96,1,1,20,3,0
46,67,118,3336.89,49.8,5,1,2,0,1
36,95,14,6332.63,66.66,3,0,12,2,0
40,20,163,6635.18,331.76,6,1,6,2,1
37,83,156,7363.99,88.72,1,1,1,0,1
33,11,30,8981.59,816.51,1,1,1,0,0
36,67,90,4382.39,65.41,5,1,2,1,0
3,87,135,1747.68,20.09,7,1,12,3,1
9,7,167,3257.36,465.34,0,0,11,1,1
8,23,95,4378.46,190.37,4,1,0,2,1
33,61,69,7167.53,117.5,0,1,17,3,0
59,71,163,229.91,3.24,5,0,4,2,1
6,34,127,3226.28,94.89,6,1,18,3,1
41,19,52,7820.44,411.6,5,0,26,3,0
39,58,142,6741.49,116.23,8,0,9,3,1
4,9,63,7344.23,816.03,2,1,5,2,1
13,48,36,8136.93,169.52,7,0,17,0,0
49,82,91,7854.03,95.78,2,0,14,2,0
2,41,152,6853.61,167.16,6,1,13,3,1
5,48,168,4452.65,92.76,4,0,23,2,1
44,45,157,9837.62,218.61,0,1,15,2,0
27,25,53,5733.82,229.35,3,0,3,1,0
32,78,109,2107.42,27.02,8,1,18,3,1
21,25,150,2998.85,119.95,7,0,20,2,1
8,19,72,6966.27,366.65,2,1,29,3,0
38,39,15,9254.92,237.31,1,1,7,2,0
8,79,113,1869.33,23.66,8,0,24,1,1
50,80,69,915.23,11.44,0,0,0,2,0
3,27,116,8827.16,326.93,8,1,19,0,1
54,74,4,9161.25,123.8,6,0,21,3,0
44,63,75,2836.16,45.02,1,0,21,1,0
58,68,146,3835.13,56.4,4,0,12,2,0
3,19,42,6635.86,349.26,1,1,8,1,1
22,28,30,3366.31,120.23,4,1,0,2,0
6,85,143,8783.87,103.34,6,1,14,3,1
2,78,70,1165.03,14.94,4,0,28,2,1
23,33,16,476.02,14.42,1,0,14,1,0
44,10,111,2164.01,216.4,4,0,13,0,1
2,83,104,2932.27,35.33,9,1,4,1,1
38,30,107,1217.97,40.6,5,1,25,0,1
17,22,123,750.34,34.11,4,1,16,0,1
35,3,162,7580.52,2526.84,1,1,5,3,0
34,82,27,1726.34,21.05,5,0,8,1,0
23,75,13,9147.83,121.97,5,0,19,2,0
30,48,155,3743.2,77.98,1,0,25,0,0
52,2,73,6739.0,3369.5,3,1,25,1,0
8,76,86,2331.48,30.68,6,0,24,3,1
22,54,31,2479.2,45.91,0,0,18,2,0
44,6,3,5789.62,964.94,0,1,26,2,0
58,40,30,5650.36,141.26,5,1,22,2,0
36,93,149,7710.42,82.91,6,0,20,1,1
5,94,99,7602.35,80.88,4,1,25,1,1
13,2,134,6739.81,3369.9,9,0,16,2,1
29,73,160,4546.39,62.28,7,0,6,3,1
31,2,170,8917.34,4458.67,3,1,7,2,1
47,93,160,6263.53,67.35,2,1,14,2,0
57,97,99,9902.97,102.09,6,0,5,3,0
55,74,86,8211.76,110.97,3,1,0,3,0
16,98,167,538.67,5.5,0,1,8,3,1
42,55,64,3273.88,59.53,7,0,6,2,1
30,72,118,5761.57,80.02,4,0,29,3,1
57,60,158,7242.55,120.71,7,0,21,1,1
55,97,114,5548.33,57.2,7,1,19,3,0
16,6,159,7882.69,1313.78,4,1,18,2,1
12,19,87,2898.29,152.54,7,1,3,0,1
17,96,40,1920.73,20.01,6,0,0,0,1
16,27,161,633.78,23.47,2,1,8,1,1
12,1,25,5775.81,5775.81,3,0,1,0,1
8,33,164,6917.14,209.61,6,1,15,0,1
20,40,152,3328.88,83.22,3,0,1,0,1
3,32,95,6174.48,192.95,5,1,2,1,1
16,69,167,616.36,8.93,1,0,13,0,1
30,17,46,1083.0,63.71,1,0,12,2,0
45,8,138,7047.37,880.92,2,0,16,0,0
23,57,32,3743.89,65.68,9,0,9,3,1
28,42,97,6746.21,160.62,6,1,2,0,1
51,98,164,8334.04,85.04,2,1,3,0,0
40,9,156,8540.96,949.0,2,1,24,2,0
54,87,144,1804.46,20.74,3,1,4,1,1
5,35,16,4914.23,140.41,9,1,10,1,1
20,71,18,7365.87,103.74,5,0,5,0,0
40,79,136,7762.41,98.26,0,1,28,2,0
56,53,75,7868.29,148.46,5,1,0,0,0
44,54,1,2358.86,43.68,7,0,18,1,0
1,84,125,2006.09,23.88,7,1,29,1,1
57,25,38,5941.12,237.64,5,1,6,3,0
30,67,45,7436.75,111.0,5,1,22,3,0
21,62,81,3259.48,52.57,2,0,9,2,0
20,55,129,1136.58,20.67,1,0,28,2,0
6,46,32,7195.79,156.43,6,1,11,1,1
22,24,136,3067.01,127.79,7,0,11,1,1
18,98,118,1746.99,17.83,9,1,28,1,1
8,46,40,1562.46,33.97,5,0,0,0,1
39,22,74,3217.6,146.25,4,0,8,3,0
32,11,111,5967.51,542.5,3,1,16,3,1
33,48,103,3648.18,76.0,0,0,22,1,0
53,8,103,304.55,38.07,8,1,11,1,1
16,39,74,1059.39,27.16,9,0,27,3,1
12,35,164,2975.98,85.03,3,1,1,2,1
38,49,114,6631.07,135.33,1,0,8,1,0
52,46,123,1075.3,23.38,3,1,11,1,1
34,38,57,5650.5,148.7,4,1,27,2,0
14,8,74,1286.87,160.86,1,1,24,1,0
36,54,83,2194.99,40.65,6,1,24,3,1
33,37,173,1804.67,48.77,2,0,3,3,1
23,91,79,765.56,8.41,7,1,21,2,0
50,92,130,6746.17,73.33,3,0,28,3,0
45,40,93,4687.7,117.19,4,0,11,2,0
2,34,50,8327.43,244.92,2,1,17,2,1
41,96,29,1079.02,11.24,4,1,2,3,0
21,79,81,1532.86,19.4,8,1,21,2,1
2,17,10,3133.93,184.35,1,1,0,3,0
27,33,155,7682.07,232.79,6,0,22,2,1
57,47,117,3127.01,66.53,9,1,17,2,1
9,52,143,4143.35,79.68,7,1,23,2,1
1,80,60,3085.88,38.57,2,1,20,3,1
11,93,159,894.22,9.62,3,1,22,1,1
3,9,149,9400.39,1044.49,9,0,7,0,1
52,33,60,5530.54,167.59,1,0,18,1,0
23,60,58,7899.55,131.66,9,0,21,2,1
26,93,169,6617.74,71.16,8,1,27,3,1
4,77,174,5191.12,67.42,2,0,24,2,1
18,21,45,987.81,47.04,8,1,3,1,1
55,58,124,6463.06,111.43,6,0,25,0,0
6,85,26,1638.17,19.27,5,1,22,1,1
35,69,102,4202.39,60.9,2,0,15,3,0
22,10,51,6328.22,632.82,6,1,16,3,1
43,6,164,7844.07,1307.34,2,1,27,1,0
15,13,52,6881.95,529.38,5,0,22,1,1
22,65,51,6748.18,103.82,7,1,8,0,1
37,20,131,1575.52,78.78,4,0,25,2,1
52,57,14,3526.67,61.87,2,0,7,3,0
42,46,177,524.83,11.41,5,0,19,3,1
12,8,1,7222.82,902.85,7,1,18,0,0
47,10,145,9530.6,953.06,9,0,6,3,1
49,73,178,2714.69,37.19,2,1,28,3,0
42,67,14,968.2,14.45,4,1,11,1,0
38,11,81,4808.14,437.1,8,0,0,1,1
18,12,3,8581.31,715.11,9,0,23,0,1
45,10,98,5564.54,556.45,9,1,29,3,1
35,25,40,563.09,22.52,2,1,27,0,0
30,49,89,9745.3,198.88,1,0,16,2,0
24,49,125,8303.63,169.46,7,1,22,2,1
42,89,162,1402.78,15.76,6,1,5,0,1
30,11,95,9225.8,838.71,8,1,25,3,1
14,62,9,4561.81,73.58,3,0,23,2,0
6,36,94,3781.79,105.05,2,0,21,3,1
3,39,84,4664.43,119.6,9,0,4,1,1
16,53,21,8362.26,157.78,4,1,24,0,0
7,90,25,6628.85,73.65,0,0,19,2,0
52,78,102,686.56,8.8,4,0,6,3,0
14,56,122,9580.28,171.08,2,1,21,1,1
9,1,172,1563.06,1563.06,0,0,25,0,1
15,56,25,7481.12,133.59,2,0,21,2,0
21,4,137,6397.75,1599.44,4,0,26,1,1
35,30,103,1956.53,65.22,4,1,11,0,1
2,12,154,1790.25,149.19,9,1,4,2,1
27,35,57,8716.24,249.04,7,0,1,3,0
2,77,37,4254.98,55.26,0,1,3,1,0
35,52,16,6580.31,126.54,6,0,16,1,0
18,31,37,5090.3,164.2,4,0,24,3,0
14,87,76,7300.8,83.92,2,0,24,1,0
20,68,152,4844.5,71.24,3,0,7,1,1
18,52,26,2945.06,56.64,2,1,19,0,0
10,80,20,3697.5,46.22,7,0,4,3,1
25,7,137,8604.87,1229.27,3,1,16,1,1
2,22,103,4733.54,215.16,2,1,19,3,1
25,93,29,2213.15,23.8,1,0,3,0,0
54,75,31,9352.59,124.7,2,0,20,0,0
33,56,19,7986.34,142.61,6,0,17,3,0
36,97,148,651.09,6.71,5,0,17,3,1
31,58,27,9989.54,172.23,9,1,27,2,0
14,93,94,6979.77,75.05,4,1,17,0,1
1,64,85,1686.64,26.35,7,1,15,1,1
46,12,44,2447.96,204.0,0,1,10,0,0
16,7,163,6955.21,993.6,2,0,7,0,1
54,55,113,7819.63,142.18,1,0,28,2,0
46,62,150,2466.46,39.78,1,1,11,3,0
52,90,74,2643.99,29.38,0,1,17,0,0
3,73,87,3140.49,43.02,4,1,21,2,1
35,98,143,6020.38,61.43,4,0,17,3,0
41,77,94,1800.98,23.39,2,0,28,0,0
6,55,98,1132.01,20.58,8,1,7,2,1
25,36,141,6820.75,189.47,5,0,15,0,1
13,89,132,7813.07,87.79,9,1,29,1,1
53,24,56,5059.2,210.8,5,1,16,3,0
34,44,151,3701.94,84.14,9,0,1,3,1
8,17,97,4377.22,257.48,5,0,29,0,1
21,2,98,3945.24,1972.62,1,1,20,2,1
34,13,34,9603.85,738.76,9,0,21,2,0
4,31,100,7704.09,248.52,9,0,14,1,1
25,93,145,2160.06,23.23,7,0,24,1,1
15,28,156,3903.47,139.41,5,0,21,2,1
4,60,14,5485.72,91.43,2,0,23,3,0
45,27,162,6168.56,228.47,9,0,27,1,1
12,15,112,4735.02,315.67,8,1,6,0,1
32,95,75,8120.25,85.48,1,1,0,0,0
32,79,97,7699.3,97.46,6,1,1,3,1
28,33,121,5101.06,154.58,2,1,3,3,1
13,20,55,8558.85,427.94,5,0,15,1,0
31,42,117,7535.79,179.42,4,1,11,0,1
14,12,93,7807.96,650.66,5,0,16,3,1
20,73,37,9568.37,131.07,7,1,23,0,0
18,23,26,2738.02,119.04,2,1,3,1,0
29,72,67,2749.72,38.19,1,0,15,3,0
6,96,84,8900.63,92.71,7,0,6,2,1
32,14,18,7745.04,553.22,0,1,22,0,0
29,91,27,9272.8,101.9,1,0,7,3,0
43,25,31,724.99,29.0,9,0,24,1,0
2,77,106,6314.8,82.01,0,0,8,2,1
23,85,129,1531.82,18.02,4,0,13,3,1
19,31,6,5088.58,164.15,7,1,22,0,0
31,54,11,1641.89,30.41,1,0,8,0,0
51,5,162,1367.98,273.6,3,1,14,1,1
5,13,18,220.47,16.96,3,1,20,0,1
19,28,21,6339.36,226.41,6,1,25,2,0
34,43,19,3654.32,84.98,0,1,3,1,0
10,89,4,1141.36,12.82,8,1,2,1,1
25,99,77,3296.09,33.29,2,1,21,3,0
2,47,116,1772.55,37.71,5,1,9,1,1
11,71,157,9422.78,132.72,9,0,26,3,1
50,38,25,3268.05,86.0,4,1,24,1,0
31,96,77,3406.14,35.48,3,0,3,3,0
56,67,155,8414.59,125.59,8,0,29,3,1
15,62,49,6512.78,105.04,8,1,17,3,1
9,39,65,7130.7,182.84,0,1,10,2,0
23,37,166,6396.42,172.88,6,1,18,3,1
19,86,83,9467.34,110.09,9,0,18,2,1
9,8,1,2149.31,268.66,8,0,17,3,1
35,81,168,9891.49,122.12,4,0,12,3,0
21,52,81,8326.47,160.12,0,1,24,2,0
9,91,21,5930.83,65.17,7,0,3,2,1
28,33,86,6657.48,201.74,4,1,2,2,1
46,81,15,6523.38,80.54,5,0,15,2,0
51,42,50,678.12,16.15,6,1,13,3,0
7,76,48,2258.36,29.72,9,1,9,3,1
16,27,160,9618.56,356.24,6,1,5,1,1
16,8,49,5390.21,673.78,6,0,7,1,1
33,23,108,3845.7,167.2,0,0,26,3,0
4,64,45,7644.18,119.44,6,0,23,1,0
4,93,32,5292.74,56.91,2,0,15,2,0
39,20,132,230.31,11.52,4,0,9,1,1
40,16,97,7388.75,461.8,9,1,21,2,1
17,17,80,7348.95,432.29,4,1,20,3,1
37,80,146,1734.97,21.69,7,1,26,1,1
39,19,54,9570.93,503.73,6,1,6,2,0
52,8,127,2316.69,289.59,6,0,18,3,1
29,38,175,4631.72,121.89,5,0,27,3,1
52,38,134,1235.89,32.52,6,1,25,2,1
36,53,66,6072.49,114.58,6,1,17,2,0
38,93,137,3816.97,41.04,4,0,12,3,1
39,90,109,3596.42,39.96,4,0,7,0,0
50,31,23,8287.07,267.32,3,1,26,0,0
37,44,107,194.66,4.42,3,1,27,2,0
52,60,171,7999.67,133.33,4,0,13,1,0
35,76,51,5757.34,75.75,9,0,8,2,1
